ts_ms;time;gpsDate;lat;lon;alt;spd_kmh;pm1;pm25;pm10;pmsTempC;pmsHum;rtcTempC;batV;csq;sats;hdop;xtra_ok;sht31TempC;sht31Hum;resetReason
682516;9:06:24;13-10-2025;-33.392.635;-70.501.587;939.8;4.3;0;0;0;27.8;24.8;33.50;3.96;19;8;0.7;1;0;0;TaskWatchdog
685525;9:06:27;13-10-2025;-33.392.612;-70.501.549;940.0;5.3;0;1;1;27.9;24.7;33.25;3.99;19;7;0.7;1;0;0;TaskWatchdog
688579;9:06:30;13-10-2025;-33.392.590;-70.501.503;941.4;7.9;0;1;1;27.8;24.6;33.50;3.99;19;6;0.8;1;0;0;TaskWatchdog
691567;9:06:33;13-10-2025;-33.392.582;-70.501.495;940.9;0.0;0;0;0;27.8;24.6;33.25;4.02;19;7;0.7;1;0;0;TaskWatchdog
694572;9:06:36;13-10-2025;-33.392.548;-70.501.465;939.0;5.3;0;0;0;27.8;24.6;33.50;4.02;19;7;0.7;1;0;0;TaskWatchdog
698208;9:06:40;13-10-2025;-33.392.517;-70.501.442;938.8;4.8;0;0;0;27.8;24.8;33.50;4.00;19;7;0.7;1;0;0;TaskWatchdog
700645;9:06:42;13-10-2025;-33.392.498;-70.501.411;940.1;3.2;0;0;0;27.8;24.6;33.50;3.97;19;7;0.8;1;0;0;TaskWatchdog
703720;9:06:45;13-10-2025;-33.392.460;-70.501.396;939.5;5.6;0;1;1;27.8;24.6;33.50;3.95;19;6;0.8;1;0;0;TaskWatchdog
706725;9:06:48;13-10-2025;-33.392.448;-70.501.396;939.6;2.5;0;1;1;27.8;24.6;33.50;4.01;19;7;0.6;1;0;0;TaskWatchdog
709697;9:06:51;13-10-2025;-33.392.422;-70.501.411;938.5;4.3;0;1;1;27.8;24.8;33.50;3.97;19;7;0.7;1;0;0;TaskWatchdog
712739;9:06:54;13-10-2025;-33.392.403;-70.501.404;938.1;3.2;0;1;1;27.8;24.6;33.75;4.03;19;7;0.6;1;0;0;TaskWatchdog
715803;9:06:57;13-10-2025;-33.392.387;-70.501.411;938.1;2.6;0;1;1;27.8;24.8;33.50;4.00;19;6;0.7;1;0;0;TaskWatchdog
718844;9:07:01;13-10-2025;-33.392.365;-70.501.434;937.6;6.7;0;0;0;27.8;24.6;33.50;4.00;19;7;0.8;1;0;0;TaskWatchdog
722062;9:07:04;13-10-2025;-33.392.391;-70.501.472;938.4;7.4;0;0;0;27.8;24.4;33.50;3.97;19;6;0.8;1;0;0;TaskWatchdog
724956;9:07:07;13-10-2025;-33.392.345;-70.501.518;930.7;5.8;0;1;1;27.8;24.5;33.50;3.99;19;6;0.7;1;0;0;TaskWatchdog
727892;9:07:10;13-10-2025;-33.392.357;-70.501.450;934.6;6.5;0;0;0;27.8;24.4;33.25;4.00;19;6;0.7;1;0;0;TaskWatchdog
731055;9:07:13;13-10-2025;-33.392.315;-70.501.396;938.1;3.9;0;0;0;27.8;24.4;33.25;3.98;19;4;0.8;1;0;0;TaskWatchdog
733931;9:07:16;13-10-2025;-33.392.269;-70.501.343;939.7;6.0;0;1;1;27.8;24.6;33.25;4.01;19;5;0.9;1;0;0;TaskWatchdog
737011;9:07:19;13-10-2025;-33.392.254;-70.501.297;940.7;4.3;0;1;1;27.8;24.7;33.25;3.93;19;6;0.7;1;0;0;TaskWatchdog
739991;9:07:22;13-10-2025;-33.392.212;-70.501.274;940.2;3.4;0;0;0;27.8;24.5;33.25;3.99;19;5;0.8;1;0;0;TaskWatchdog
742954;9:07:25;13-10-2025;-33.392.151;-70.501.259;937.0;2.8;0;1;1;27.8;24.6;33.25;4.02;19;6;0.8;1;0;0;TaskWatchdog
746094;9:07:28;13-10-2025;-33.392.128;-70.501.221;936.7;4.8;0;1;1;27.8;24.7;33.00;3.96;19;6;0.8;1;0;0;TaskWatchdog
749073;9:07:31;13-10-2025;-33.392.117;-70.501.183;933.4;2.7;0;0;0;27.8;24.7;33.00;4.01;19;6;0.8;1;0;0;TaskWatchdog
752124;9:07:34;13-10-2025;-33.392.124;-70.501.144;929.6;4.7;0;1;1;27.7;24.6;33.00;3.97;19;6;0.8;1;0;0;TaskWatchdog
755223;9:07:37;13-10-2025;-33.392.139;-70.501.106;929.0;4.2;0;0;0;27.8;24.8;33.00;4.01;19;6;0.8;1;0;0;TaskWatchdog
758744;9:07:40;13-10-2025;-33.392.170;-70.501.083;928.4;2.4;0;0;0;27.8;24.7;33.00;4.00;19;7;0.8;1;0;0;TaskWatchdog
761116;9:07:43;13-10-2025;-33.392.208;-70.501.083;927.6;10.7;0;0;0;27.7;24.6;33.00;3.99;19;7;0.7;1;0;0;TaskWatchdog
764198;9:07:46;13-10-2025;-33.392.212;-70.501.068;925.0;1.6;0;0;0;27.8;24.8;32.75;4.00;19;7;0.8;1;0;0;TaskWatchdog
767232;9:07:49;13-10-2025;-33.392.197;-70.501.045;924.9;1.2;0;2;2;27.7;24.7;32.75;4.00;19;7;0.8;1;0;0;TaskWatchdog
770238;9:07:52;13-10-2025;-33.392.174;-70.501.030;916.3;2.3;0;1;1;27.7;24.7;32.75;3.97;19;6;1.0;1;0;0;TaskWatchdog
773775;9:07:55;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;24.7;32.75;4.04;19;;;1;0;0;TaskWatchdog
776275;9:07:58;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.7;24.7;32.50;4.03;19;;;1;0;0;TaskWatchdog
779320;9:08:01;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;24.6;32.50;4.04;19;;;1;0;0;TaskWatchdog
782382;9:08:04;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;24.9;32.50;4.02;19;;;1;0;0;TaskWatchdog
785393;9:08:07;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;24.6;32.50;4.03;19;;;1;0;0;TaskWatchdog
788379;9:08:10;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.7;24.8;32.50;4.03;19;;;1;0;0;TaskWatchdog
791437;9:08:13;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.7;25.0;32.25;4.04;19;;;1;0;0;TaskWatchdog
794475;9:08:16;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;25.0;32.50;4.02;19;;;1;0;0;TaskWatchdog
797918;9:08:20;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.7;25.1;32.25;4.02;19;;;1;0;0;TaskWatchdog
800465;9:08:22;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.7;25.3;32.25;3.99;19;;;1;0;0;TaskWatchdog
803536;9:08:25;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.7;25.1;32.25;3.95;19;;;1;0;0;TaskWatchdog
807066;9:08:29;13-10-2025;-33.392.162;-70.501.022;;0.0;0;2;2;27.6;25.1;32.25;4.01;19;;;1;0;0;TaskWatchdog
809630;9:08:31;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;27.6;25.4;32.25;3.97;19;;;1;0;0;TaskWatchdog
812613;9:08:34;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;27.6;25.6;32.25;4.02;19;;;1;0;0;TaskWatchdog
815552;9:08:37;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;27.6;25.4;32.00;4.02;19;;;1;0;0;TaskWatchdog
818620;9:08:40;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.6;25.4;32.00;3.98;19;;;1;0;0;TaskWatchdog
821728;9:08:43;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.6;25.4;32.00;4.02;19;;;1;0;0;TaskWatchdog
824673;9:08:46;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.6;25.6;32.00;3.96;19;;;1;0;0;TaskWatchdog
827718;9:08:49;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.6;25.7;32.00;3.98;19;;;1;0;0;TaskWatchdog
830712;9:08:52;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.6;26.0;32.00;4.01;19;;;1;0;0;TaskWatchdog
833726;9:08:55;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.5;26.0;32.00;3.98;19;;;1;0;0;TaskWatchdog
837241;9:08:59;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.5;25.8;32.00;4.01;19;;;1;0;0;TaskWatchdog
839802;9:09:01;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.5;25.9;32.00;4.00;19;;;1;0;0;TaskWatchdog
842800;9:09:04;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.5;25.8;32.00;4.01;19;;;1;0;0;TaskWatchdog
845825;9:09:08;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.5;25.9;32.00;4.00;19;;;1;0;0;TaskWatchdog
848845;9:09:11;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.5;25.8;32.00;4.03;19;;;1;0;0;TaskWatchdog
851882;9:09:14;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.5;25.9;31.75;4.00;19;;;1;0;0;TaskWatchdog
854849;9:09:17;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.5;25.9;32.00;4.01;19;;;1;0;0;TaskWatchdog
858368;9:09:20;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.1;31.75;4.01;19;;;1;0;0;TaskWatchdog
860960;9:09:23;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.1;31.75;4.01;19;;;1;0;0;TaskWatchdog
863955;9:09:26;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.2;31.75;4.01;19;;;1;0;0;TaskWatchdog
866932;9:09:29;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.4;26.1;31.75;3.99;19;;;1;0;0;TaskWatchdog
869956;9:09:32;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.2;31.75;4.01;19;;;1;0;0;TaskWatchdog
873004;9:09:35;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.1;31.75;3.98;19;;;1;0;0;TaskWatchdog
876044;9:09:38;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.2;31.75;4.02;19;;;1;0;0;TaskWatchdog
879008;9:09:41;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.4;26.2;31.75;4.00;19;;;1;0;0;TaskWatchdog
882031;9:09:44;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.1;31.75;4.00;19;;;1;0;0;TaskWatchdog
884992;9:09:47;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.4;26.1;31.50;3.99;19;;;1;0;0;TaskWatchdog
888031;9:09:50;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.3;26.2;31.50;3.96;19;;;1;0;0;TaskWatchdog
891556;9:09:53;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.1;31.50;4.02;19;;;1;0;0;TaskWatchdog
894756;9:09:56;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.1;31.50;3.99;19;;;1;0;0;TaskWatchdog
897160;9:09:59;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.1;31.50;3.99;19;;;1;0;0;TaskWatchdog
900831;9:10:03;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.2;31.50;4.00;19;;;1;0;0;TaskWatchdog
903172;9:10:05;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.3;26.1;31.75;3.99;19;;;1;0;0;TaskWatchdog
906201;9:10:08;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.3;31.50;4.01;19;;;1;0;0;TaskWatchdog
909235;9:10:11;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.3;31.50;4.00;19;;;1;0;0;TaskWatchdog
912186;9:10:14;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.3;26.3;31.50;3.99;19;;;1;0;0;TaskWatchdog
915349;9:10:17;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.3;26.3;31.50;4.00;19;;;1;0;0;TaskWatchdog
918268;9:10:20;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.2;31.50;4.02;19;;;1;0;0;TaskWatchdog
921344;9:10:23;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.2;26.3;31.50;3.95;19;;;1;0;0;TaskWatchdog
924827;9:10:27;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.3;31.50;4.04;19;;;1;0;0;TaskWatchdog
927387;9:10:29;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.4;31.50;3.97;19;;;1;0;0;TaskWatchdog
930440;9:10:32;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.4;31.50;3.99;19;;;1;0;0;TaskWatchdog
933432;9:10:35;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.2;26.3;31.25;3.99;19;;;1;0;0;TaskWatchdog
936449;9:10:38;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.5;31.50;3.99;19;;;1;0;0;TaskWatchdog
939472;9:10:41;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.2;26.3;31.50;4.01;19;;;1;0;0;TaskWatchdog
943073;9:10:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.2;26.4;31.50;3.97;19;;;1;0;0;TaskWatchdog
946060;9:10:48;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.3;31.25;3.98;19;;;1;0;0;TaskWatchdog
948527;9:10:50;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.2;26.5;31.25;3.98;19;;;1;0;0;TaskWatchdog
951553;9:10:53;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;4.02;19;;;1;0;0;TaskWatchdog
954620;9:10:56;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.3;31.25;3.99;19;;;1;0;0;TaskWatchdog
958055;9:11:00;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;4.01;19;;;1;0;0;TaskWatchdog
960690;9:11:02;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.1;26.4;31.25;4.00;19;;;1;0;0;TaskWatchdog
963724;9:11:05;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;4.00;19;;;1;0;0;TaskWatchdog
966687;9:11:08;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;3.98;19;;;1;0;0;TaskWatchdog
969714;9:11:11;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;4.00;19;;;1;0;0;TaskWatchdog
972768;9:11:14;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.4;31.25;4.00;19;;;1;0;0;TaskWatchdog
975864;9:11:18;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.6;31.25;3.94;19;;;1;0;0;TaskWatchdog
978854;9:11:21;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.5;31.25;3.99;19;;;1;0;0;TaskWatchdog
981798;9:11:23;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.7;31.25;4.00;19;;;1;0;0;TaskWatchdog
984838;9:11:27;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.1;26.5;31.25;3.99;19;;;1;0;0;TaskWatchdog
987921;9:11:30;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.5;31.25;3.99;19;;;1;0;0;TaskWatchdog
991390;9:11:33;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.6;31.00;3.99;19;;;1;0;0;TaskWatchdog
993909;9:11:36;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.7;31.00;3.98;19;;;1;0;0;TaskWatchdog
997150;9:11:39;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.7;31.25;4.00;19;;;1;0;0;TaskWatchdog
999878;9:11:42;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.7;31.00;3.98;19;;;1;0;0;TaskWatchdog
1003547;9:11:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.7;31.00;4.00;19;;;1;0;0;TaskWatchdog
1006428;9:11:48;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.0;26.7;31.00;3.97;19;;;1;0;0;TaskWatchdog
1009068;9:11:51;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.6;31.00;3.99;19;;;1;0;0;TaskWatchdog
1012038;9:11:54;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.9;31.25;4.01;19;;;1;0;0;TaskWatchdog
1015030;9:11:57;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.0;26.9;31.00;3.99;19;;;1;0;0;TaskWatchdog
1018908;9:12:01;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.9;31.00;4.00;19;;;1;0;0;TaskWatchdog
1021079;9:12:03;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;27.0;26.8;31.00;4.01;19;;;1;0;0;TaskWatchdog
1024058;9:12:06;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;27.0;26.8;31.00;3.97;19;;;1;0;0;TaskWatchdog
1027549;9:12:09;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.9;26.8;31.00;3.97;19;;;1;0;0;TaskWatchdog
1030200;9:12:12;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.8;31.00;3.98;19;;;1;0;0;TaskWatchdog
1033629;9:12:15;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.9;26.9;31.00;4.00;19;;;1;0;0;TaskWatchdog
1036270;9:12:18;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.9;26.6;31.00;3.98;19;;;1;0;0;TaskWatchdog
1039156;9:12:21;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;26.9;26.9;31.00;4.00;19;;;1;0;0;TaskWatchdog
1042216;9:12:24;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;26.9;26.7;31.00;4.00;19;;;1;0;0;TaskWatchdog
1045230;9:12:27;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.9;26.7;31.00;3.99;19;;;1;0;0;TaskWatchdog
1048187;9:12:30;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.7;31.00;3.96;19;;;1;0;0;TaskWatchdog
1051329;9:12:33;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.7;31.00;3.97;19;;;1;0;0;TaskWatchdog
1054271;9:12:36;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.9;31.00;3.99;19;;;1;0;0;TaskWatchdog
1057336;9:12:39;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.7;31.00;4.00;19;;;1;0;0;TaskWatchdog
1060843;9:12:43;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.9;26.8;30.75;4.00;19;;;1;0;0;TaskWatchdog
1063381;9:12:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;26.9;31.00;3.97;19;;;1;0;0;TaskWatchdog
1066505;9:12:48;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.8;30.75;3.98;19;;;1;0;0;TaskWatchdog
1069412;9:12:51;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.9;26.9;30.75;3.98;19;;;1;0;0;TaskWatchdog
1072428;9:12:54;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.9;26.9;31.00;3.98;19;;;1;0;0;TaskWatchdog
1075866;9:12:58;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.9;27.0;30.75;3.97;19;;;1;0;0;TaskWatchdog
1078438;9:13:00;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.98;19;;;1;0;0;TaskWatchdog
1081486;9:13:03;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.8;26.9;30.75;3.99;19;;;1;0;0;TaskWatchdog
1084531;9:13:06;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.8;26.9;30.75;3.98;19;;;1;0;0;TaskWatchdog
1087556;9:13:09;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.99;19;;;1;0;0;TaskWatchdog
1090510;9:13:12;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.98;19;;;1;0;0;TaskWatchdog
1093554;9:13:15;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;26.9;30.75;3.95;19;;;1;0;0;TaskWatchdog
1097093;9:13:19;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.98;19;;;1;0;0;TaskWatchdog
1099595;9:13:21;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.8;27.1;30.75;3.99;19;;;1;0;0;TaskWatchdog
1102612;9:13:24;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.99;19;;;1;0;0;TaskWatchdog
1105704;9:13:27;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;3.97;19;;;1;0;0;TaskWatchdog
1108709;9:13:30;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.0;30.75;4.02;19;;;1;0;0;TaskWatchdog
1111657;9:13:33;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.8;27.1;30.75;3.95;19;;;1;0;0;TaskWatchdog
1115229;9:13:37;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.1;30.75;4.00;19;;;1;0;0;TaskWatchdog
1118113;9:13:40;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.8;27.0;30.75;3.98;19;;;1;0;0;TaskWatchdog
1120681;9:13:42;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;26.8;27.1;30.75;3.98;19;;;1;0;0;TaskWatchdog
1123734;9:13:45;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.8;27.1;30.75;3.99;19;;;1;0;0;TaskWatchdog
1126790;9:13:48;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.8;27.0;30.75;3.96;19;;;1;0;0;TaskWatchdog
1129887;9:13:52;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;2;26.8;27.1;30.50;3.96;19;;;1;0;0;TaskWatchdog
1132751;9:13:54;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;1;26.8;27.1;30.75;3.98;19;;;1;0;0;TaskWatchdog
1135808;9:13:57;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.1;30.75;3.96;19;;;1;0;0;TaskWatchdog
1138849;9:14:01;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.8;27.1;30.75;4.01;19;;;1;0;0;TaskWatchdog
1141877;9:14:04;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.50;3.97;19;;;1;0;0;TaskWatchdog
1144935;9:14:07;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.75;3.96;19;;;1;0;0;TaskWatchdog
1147877;9:14:10;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.3;30.50;3.98;19;;;1;0;0;TaskWatchdog
1150951;9:14:13;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.50;3.96;19;;;1;0;0;TaskWatchdog
1153952;9:14:16;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.75;3.97;19;;;1;0;0;TaskWatchdog
1157014;9:14:19;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.75;3.99;19;;;1;0;0;TaskWatchdog
1159968;9:14:22;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.75;4.01;19;;;1;0;0;TaskWatchdog
1163025;9:14:25;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.50;3.99;19;;;1;0;0;TaskWatchdog
1166053;9:14:28;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.50;3.96;19;;;1;0;0;TaskWatchdog
1169089;9:14:31;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.50;3.97;19;;;1;0;0;TaskWatchdog
1172566;9:14:34;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.1;30.50;3.99;19;;;1;0;0;TaskWatchdog
1175227;9:14:37;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.2;30.50;4.01;19;;;1;0;0;TaskWatchdog
1178104;9:14:40;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.50;3.99;19;;;1;0;0;TaskWatchdog
1181167;9:14:43;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.1;30.50;3.98;19;;;1;0;0;TaskWatchdog
1184199;9:14:46;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.2;30.50;3.97;19;;;1;0;0;TaskWatchdog
1187253;9:14:49;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.2;30.50;3.98;19;;;1;0;0;TaskWatchdog
1190211;9:14:52;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.7;27.2;30.50;4.02;19;;;1;0;0;TaskWatchdog
1193263;9:14:55;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.50;3.98;19;;;1;0;0;TaskWatchdog
1196885;9:14:59;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.2;30.50;3.96;19;;;1;0;0;TaskWatchdog
1199347;9:15:01;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.6;27.2;30.50;3.98;19;;;1;0;0;TaskWatchdog
1202911;9:15:05;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.6;27.3;30.50;3.97;17;;;1;0;0;TaskWatchdog
1205425;9:15:07;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.6;27.2;30.50;3.99;17;;;1;0;0;TaskWatchdog
1208379;9:15:10;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.7;27.3;30.50;3.99;17;;;1;0;0;TaskWatchdog
1211427;9:15:13;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.6;27.3;30.50;3.99;17;;;1;0;0;TaskWatchdog
1214508;9:15:16;13-10-2025;-33.392.162;-70.501.022;;0.0;0;0;0;26.6;27.3;30.50;3.97;17;;;1;0;0;TaskWatchdog
1217487;9:15:19;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.6;27.3;30.50;3.99;17;;;1;0;0;TaskWatchdog
1220456;9:15:22;13-10-2025;-33.392.162;-70.501.022;;0.0;0;1;1;26.6;27.2;30.50;3.95;17;;;1;0;0;TaskWatchdog
